call_id,caller_num,receiver_num,call_type,duration_sec,timestamp,tower_id,signal_strength
9c057740-d1f2-4d3f-8d84-53204b38748d,+94731776103,+94789989732,VOICE,991,2026-01-06 23:48:01,TOWER_021,4
20b1379e-c603-4b24-86d8-baeb5663622e,+94754395266,+94789448567,DATA,0,2026-01-07 20:43:01,TOWER_045,3
c308f246-91e6-47e0-9cb5-56dd5063fbd0,+94746456349,+94753939260,VOICE,283,2026-01-07 06:23:01,TOWER_021,2
dad61c7c-3391-4c4f-a1da-421a9bf6763b,+94757788703,+94745929270,DATA,0,2026-01-07 08:37:01,TOWER_002,2
59f39498-26fb-4105-8b15-dffe2d8c764c,+94776627909,+94764751606,VOICE,292,2026-01-07 13:07:01,TOWER_044,2
b8a9b1ae-0016-4ca3-94f1-03c6000ad68f,+94747497225,+94739109026,VOICE,108,2026-01-07 02:26:01,TOWER_025,2
e07aac6f-6954-4195-9680-d18abde49b4c,+94766187590,+94759657000,DATA,0,2026-01-07 16:29:01,TOWER_048,1
969a710d-b71e-4ae7-8b38-74451b297ca7,+94781951689,+94747534972,VOICE,1036,2026-01-07 03:16:01,TOWER_003,4
3f47bd10-5227-4594-854c-01165f4cbca1,+94761242108,+94786968860,VOICE,297,2026-01-07 08:53:01,TOWER_050,5
eff4d78f-c366-4fd0-80e2-7d63ba2541c5,+94743559306,+94737609079,VOICE,916,2026-01-06 23:20:01,TOWER_031,2
f50f4f12-f9cb-4da5-b56f-7568afa29af5,+94757033656,+94741071557,SMS,0,2026-01-07 12:34:01,TOWER_007,4
575c6c60-bada-4289-a4cd-9736b0ba2845,+94792611688,+94745017289,DATA,0,2026-01-07 17:12:01,TOWER_046,3
1476fc7e-09ca-49c2-80c8-5d9ce6639d2b,+94743845845,+94717133897,DATA,0,2026-01-07 14:25:01,TOWER_036,1
66473ece-dbcb-4eec-8c70-e808f562ab05,+94774580530,+94713776463,VOICE,710,2026-01-07 05:21:01,TOWER_033,2
ae005011-6098-416d-9189-a0406fd65cbe,+94725467666,+94788236233,VOICE,135,2026-01-07 07:54:01,TOWER_020,3
924c3dec-2679-40ed-83d9-85ec224d75c1,+94718686363,+94731811140,VOICE,512,2026-01-07 21:06:01,TOWER_026,5
91c9d5fc-b9f8-4a86-ab68-33571b1fda70,+94776208815,+94794344802,DATA,0,2026-01-06 23:32:01,TOWER_021,1
c26c94e0-9966-4cf8-8f25-19666c3fe67d,+94740139549,+94743779732,SMS,0,2026-01-07 04:26:01,TOWER_012,2
0027be17-97fd-40e1-8d28-f70db4fea6f9,+94747033081,+94713801027,VOICE,450,2026-01-07 08:58:01,TOWER_021,5
0f2db473-3200-4c02-af73-23ef855148e2,+94776404304,+94773754054,VOICE,736,2026-01-07 15:19:01,TOWER_029,1
593fcf85-17eb-45ca-ab16-3c78dc510e84,+94784934077,+94710396303,VOICE,1054,2026-01-06 21:36:01,TOWER_022,1
01570562-3aa9-41e6-9ed1-a2cc59979eae,+94776897970,+94714895135,DATA,0,2026-01-06 22:09:01,TOWER_041,3
604ee061-6d30-4d39-8c02-0c26a2988af9,+94745826144,+94754684673,VOICE,145,2026-01-07 10:56:01,TOWER_012,1
ba905bf8-4fcb-4f55-9358-dffddc5168f9,+94715807827,+94783432743,VOICE,44,2026-01-07 19:00:01,TOWER_032,4
8541cdba-4bcb-4bc1-8ec2-4436a34245b0,+94786785430,+94781547405,VOICE,523,2026-01-07 02:39:01,TOWER_024,5
d67c97b9-607f-41da-91cb-7a976896dac3,+94718684387,+94782520770,VOICE,971,2026-01-07 19:32:01,TOWER_032,5
ae33bbf8-392d-48a1-b530-fb67e15ebf56,+94740130885,+94775642024,VOICE,569,2026-01-07 16:09:01,TOWER_004,4
9e99a74f-3e9f-443c-8363-cd4dfca58655,+94754798318,+94768235935,VOICE,607,2026-01-07 08:56:01,TOWER_044,2
c0eeaacb-3150-4fd3-831a-49c78c32ba39,+94730424820,+94769398669,VOICE,1081,2026-01-07 02:45:01,TOWER_024,5
e941ff33-b795-4c9e-bfc8-f63c930bb402,+94730390677,+94729197681,VOICE,1044,2026-01-07 08:03:01,TOWER_034,4
ba4fb9ff-5e2a-4891-86b8-b25039f343b6,+94725853877,+94760529571,DATA,0,2026-01-07 06:44:01,TOWER_042,5
5802d586-3d63-40df-9dd4-058ffb34a638,+94790176257,+94784167929,VOICE,287,2026-01-07 06:31:01,TOWER_039,1
cd2d12e1-870f-4ef8-bb9b-b1c42c01b0e8,+94725249482,+94732923621,VOICE,120,2026-01-07 11:02:01,TOWER_013,2
b9fdfa80-35fb-404d-87f8-c6ea4988a889,+94733973851,+94779723689,DATA,0,2026-01-07 01:19:01,TOWER_026,4
c336ed28-f9d7-4a94-babd-5398dd80c2b1,+94762044226,+94713945680,VOICE,47,2026-01-07 17:27:01,TOWER_012,4
1a56551c-109e-4d0f-9a5b-da51007f4839,+94781050275,+94742959581,SMS,0,2026-01-07 10:10:01,TOWER_042,3
23050f72-a408-4253-83df-49d9e8804f2b,+94788390614,+94791342021,SMS,0,2026-01-07 01:23:01,TOWER_023,4
086da473-5edd-4528-a3f5-cb8d44782be3,+94743639996,+94779064166,SMS,0,2026-01-07 06:49:01,TOWER_009,2
d5473973-ba19-4329-93c7-fdc52a0c36ed,+94716895271,+94752026890,VOICE,847,2026-01-07 12:04:01,TOWER_018,1
319bdd6b-ad71-42cf-9b0a-fef67c43189f,+94782780639,+94712918354,VOICE,596,2026-01-07 19:00:01,TOWER_038,3
af698659-2b60-4267-a60d-ba682d16f02b,+94723058707,+94787326981,DATA,0,2026-01-07 15:20:01,TOWER_031,5
21b02e53-01df-4269-a511-6d45cf3c4793,+94747262723,+94746860481,VOICE,541,2026-01-07 10:21:01,TOWER_014,3
1c3a0cd8-2a29-43c9-969e-1dbcb778f741,+94766274702,+94794810489,DATA,0,2026-01-07 07:04:01,TOWER_047,4
1c72f742-3ebe-461a-9274-26ed562d3b56,+94748226604,+94752859169,SMS,0,2026-01-07 04:45:01,TOWER_019,3
97c47b16-3821-4f2c-bb10-97db0a289552,+94736730944,+94779964240,DATA,0,2026-01-07 18:04:01,TOWER_045,3
53adc599-31e2-4fe6-8442-9180bba30264,+94797912529,+94792242884,DATA,0,2026-01-06 22:41:01,TOWER_042,3
37e619b7-db8f-487e-99b9-97e1c0ca4ec0,+94739518726,+94755875828,VOICE,231,2026-01-07 13:37:01,TOWER_003,4
4e1ea139-5aad-4947-ae90-a4536b5067fc,+94736650085,+94757623080,VOICE,978,2026-01-07 15:45:01,TOWER_049,1
e6cee7a1-7bde-4ec2-9efc-8d2a3583604f,+94784241130,+94772946259,VOICE,176,2026-01-07 20:44:01,TOWER_043,5
d2b1555a-83c5-43a7-9035-7df7064f5275,+94795194359,+94790914840,VOICE,802,2026-01-07 13:12:01,TOWER_008,5
f8a58d9b-ae52-49ae-b5dc-b3755039d553,+94744811007,+94755480391,DATA,0,2026-01-07 15:04:01,TOWER_046,3
c9858594-eca9-41c7-bbd2-a5bbd2683626,+94736391418,+94721879002,DATA,0,2026-01-07 18:01:01,TOWER_007,4
7619cac4-005d-4205-b247-9007dcf75fa7,+94798563039,+94756368347,VOICE,239,2026-01-07 03:13:01,TOWER_048,1
5a13b72b-98d4-42c4-92ff-d0ad4fcea9e4,+94725936199,+94781270687,VOICE,961,2026-01-07 20:51:01,TOWER_042,1
9bfb1bb6-8098-44ce-8389-299108e873e3,+94745696535,+94775186475,VOICE,22,2026-01-07 02:53:01,TOWER_040,4
8736772c-d32f-44b1-ba31-a51d6b699446,+94776586198,+94759118187,VOICE,630,2026-01-07 02:31:01,TOWER_042,5
4eba7a05-a182-4f60-8996-7e175575e30a,+94786062748,+94776665384,VOICE,656,2026-01-07 16:25:01,TOWER_022,4
b3a8651e-08e3-4191-906b-fb0bee706720,+94782531847,+94755585982,VOICE,607,2026-01-07 04:38:01,TOWER_029,1
2a0a8929-26cc-4f14-b30f-3cc487dfe492,+94786187392,+94742348355,DATA,0,2026-01-07 13:00:01,TOWER_005,1
5a0ffff8-23c6-4174-a502-ce842dbf75a9,+94741150685,+94774455484,VOICE,614,2026-01-07 16:23:01,TOWER_011,1
99080907-61f1-42df-ac36-7e12f134f680,+94726523102,+94715580472,VOICE,378,2026-01-07 08:50:01,TOWER_026,4
62fc6c82-0665-41d2-ba9a-51f1c5236875,+94758227612,+94736032928,VOICE,206,2026-01-07 05:39:01,TOWER_003,4
30ba292c-2c87-4d9a-b493-4078ad0b1d25,+94756906394,+94713761479,VOICE,809,2026-01-07 00:18:01,TOWER_015,3
f109e284-d87e-47a5-af43-d0a5130226c6,+94792361663,+94720022675,DATA,0,2026-01-07 15:05:01,TOWER_019,1
4cd97a7c-ffd2-4fa7-afb1-035087ea065c,+94748430186,+94791557387,SMS,0,2026-01-07 11:50:01,TOWER_032,3
ab6a5660-1445-4d33-8488-6ffd81b5459f,+94756272027,+94732675232,SMS,0,2026-01-07 05:38:01,TOWER_043,1
931bb134-bca3-4d6d-8146-011d794645a9,+94776614431,+94730432841,DATA,0,2026-01-07 03:30:01,TOWER_028,1
916bc33b-63be-4af7-a468-e1f6ba6a89d9,+94763817741,+94768584371,VOICE,338,2026-01-07 14:08:01,TOWER_026,5
6f315150-b78b-4bf1-ac75-ff6975d73988,+94790446183,+94734590114,DATA,0,2026-01-07 20:41:01,TOWER_015,2
0f8ef4dc-dd42-4163-b882-08007bb9b86d,+94772876677,+94774840462,VOICE,691,2026-01-07 09:11:01,TOWER_013,3
37df2e19-f21f-4774-94f4-1e7e289c3a1f,+94743577936,+94781947118,DATA,0,2026-01-07 12:06:01,TOWER_022,5
609312a8-578a-4afb-a8ba-c5b1d8d1c731,+94710839332,+94775975966,SMS,0,2026-01-07 10:42:01,TOWER_004,1
b27e5b33-fa63-49ce-9be6-fb75bb5a9f50,+94714937272,+94730985943,VOICE,692,2026-01-07 18:26:01,TOWER_019,2
6b3c31c8-a869-47bc-b589-95c68556cb99,+94765666264,+94754265554,VOICE,275,2026-01-06 23:36:01,TOWER_001,4
95044fce-1bcd-45df-ae5e-b082978bdf24,+94778870260,+94721207491,VOICE,286,2026-01-07 05:05:01,TOWER_041,2
6cf10478-2d29-4286-95bd-12ba0d8dcdf8,+94726246828,+94770792881,DATA,0,2026-01-07 18:14:01,TOWER_005,1
ae8cda39-44b2-4e60-aca8-6e4291f820da,+94729690948,+94791290772,VOICE,305,2026-01-07 13:43:01,TOWER_028,3
667bba14-0d97-44e4-972f-bc06fcc4d038,+94775675504,+94766896931,VOICE,552,2026-01-07 15:12:01,TOWER_019,2
26dbc2ed-a61b-449d-b953-c9c4322d9735,+94781406976,+94716821684,VOICE,750,2026-01-07 20:27:01,TOWER_015,2
bf1e64c9-d9dd-4376-8158-d80dc1e4a71f,+94724179206,+94727139935,VOICE,622,2026-01-07 14:34:01,TOWER_016,5
0a3a89d1-b4f6-46bc-b3c7-ec882e04fe67,+94739957063,+94741831190,SMS,0,2026-01-07 16:51:01,TOWER_015,2
e3d748cd-c2ed-49a0-b838-705a9b72f1b5,+94757732709,+94745692181,VOICE,66,2026-01-07 18:52:01,TOWER_038,3
0cfe85af-f6b9-4850-b32c-0b5031767ee7,+94758844090,+94712011210,VOICE,1152,2026-01-07 04:53:01,TOWER_031,4
287cea91-c8ca-4e3d-9073-9c21d9954cb1,+94779688187,+94753739044,VOICE,37,2026-01-07 12:17:01,TOWER_042,5
3087b9e8-826a-4328-a8a6-ea7ea056eb96,+94745084133,+94777941742,SMS,0,2026-01-07 11:21:01,TOWER_029,4
ba9e8036-7805-48aa-b461-f7a47aeb0443,+94779192363,+94782219910,DATA,0,2026-01-07 12:18:01,TOWER_013,5
ebe943f4-8b38-42a4-9200-66fb0f7cc8fa,+94722918187,+94786047070,VOICE,48,2026-01-07 15:50:01,TOWER_037,5
4b2074ce-3b84-4cc9-a0fc-904afc18700f,+94737025802,+94780587856,VOICE,1069,2026-01-07 03:09:01,TOWER_015,1
d13c58a8-0c01-43bb-8628-12f8534e04c2,+94719885575,+94735132013,SMS,0,2026-01-07 09:45:01,TOWER_028,1
330319e7-a8d9-4fd6-bf04-971891dd3503,+94771353641,+94755243152,VOICE,1164,2026-01-06 23:14:01,TOWER_019,2
e5b9beeb-9c87-4e0c-bb3b-7178c39cd45a,+94715596262,+94780141998,VOICE,563,2026-01-07 07:05:01,TOWER_031,5
3e4232ba-f931-4ab2-a0fb-1e9d82f59b1f,+94747859793,+94773282457,DATA,0,2026-01-07 01:00:01,TOWER_023,4
c0bafbd6-c121-49c1-96ba-5fbd054ea574,+94791672931,+94728050332,SMS,0,2026-01-07 14:08:01,TOWER_050,3
1653448f-4b38-4aa9-b5d8-46860e1310f3,+94743380174,+94794157488,VOICE,1024,2026-01-07 04:42:01,TOWER_015,3
70acd0f8-69ef-4e7b-a3d8-48783a503575,+94764649483,+94792360264,VOICE,957,2026-01-07 08:45:01,TOWER_011,4
8f58b138-6d44-4a9f-ac4b-83c93f3046d7,+94715204402,+94720077166,DATA,0,2026-01-07 01:01:01,TOWER_003,5
618da959-1bd0-4411-a168-121f4c39a04a,+94762571603,+94792837882,DATA,0,2026-01-07 08:56:01,TOWER_044,5
4b7b327c-d297-4a9f-994a-f1ceebf3724f,+94780290888,+94745146516,SMS,0,2026-01-07 04:07:01,TOWER_038,2
96d3b26b-52eb-44ec-b2e5-4889b70311d0,+94732265257,+94789306640,VOICE,793,2026-01-07 18:47:01,TOWER_044,1
33e0ef9a-a30e-41be-9638-04d99cb62b33,+94759229377,+94787031065,VOICE,681,2026-01-06 22:24:01,TOWER_047,3
53285299-c631-4420-8da8-862579e3be29,+94732232888,+94725107916,VOICE,793,2026-01-07 19:48:01,TOWER_030,1
d05de38c-eb88-454d-9dda-7ab7403d6c4c,+94731813236,+94759420885,VOICE,1022,2026-01-07 06:08:01,TOWER_049,2
ca415c2d-a05a-49e2-a724-c890704ac845,+94773946925,+94725499299,SMS,0,2026-01-07 00:50:01,TOWER_011,1
abaedff3-5709-4999-bc46-2286b1a0dd77,+94791496299,+94721812008,DATA,0,2026-01-07 04:42:01,TOWER_025,2
53ecbdb8-a691-469d-af5f-b92b48b2912d,+94757305554,+94799242243,SMS,0,2026-01-07 07:10:01,TOWER_026,4
8aab913b-07e2-45b8-a08d-44df0f90400f,+94723890492,+94725036561,VOICE,852,2026-01-07 11:44:01,TOWER_043,1
5b6e8e57-6cab-4b99-ab63-319f005b61fc,+94788480200,+94737059225,VOICE,869,2026-01-07 20:31:01,TOWER_026,4
6df66ca3-2043-4030-b287-1b92c71ca29c,+94719451522,+94768257757,VOICE,935,2026-01-07 00:42:01,TOWER_031,4
225561dc-97c4-4bb2-b49c-dd2770a51182,+94742169334,+94715969321,SMS,0,2026-01-07 10:49:01,TOWER_024,2
14b86a65-b559-4786-9efa-344aaf7ac99e,+94741776747,+94715667664,VOICE,412,2026-01-07 07:39:01,TOWER_043,5
2a1b1516-2006-4180-87a6-631f7856acfc,+94780834599,+94756836654,VOICE,71,2026-01-07 04:03:01,TOWER_017,1
6961c54f-e3d9-4aae-855b-12c420883a80,+94777769230,+94767228816,SMS,0,2026-01-07 16:43:01,TOWER_001,5
1140598d-6dd5-4b88-a7db-77b25d847602,+94743449740,+94726039046,DATA,0,2026-01-07 07:47:01,TOWER_041,2
17f0b0a2-9f3d-43ca-9221-9f0ff1cbff04,+94713640690,+94778133540,VOICE,603,2026-01-07 14:20:01,TOWER_004,4
2c4b4f62-0350-4308-8134-cfad66aa20fe,+94785714147,+94739880609,SMS,0,2026-01-07 08:47:01,TOWER_005,5
e0d65fcd-c960-412f-bfe4-d754643e9ea2,+94757767030,+94719567456,VOICE,1006,2026-01-07 18:32:01,TOWER_018,2
ab988433-4b78-40c7-b6cd-dd32d4c84bcb,+94747350151,+94722446103,DATA,0,2026-01-06 23:00:01,TOWER_018,1
1094ecd9-8f02-407a-a22a-6fda9cab389f,+94787963697,+94796047608,VOICE,86,2026-01-06 22:52:01,TOWER_005,1
8b3c8c25-3266-408f-a5e6-49b3497ca11d,+94748162094,+94780045711,SMS,0,2026-01-07 02:52:01,TOWER_038,4
5ff30cd8-ea5c-4807-adc9-2660bbc3f336,+94752202620,+94741800170,VOICE,884,2026-01-07 16:37:01,TOWER_034,5
8d11047c-d4ca-44d0-a82a-5883f1b1c736,+94729662987,+94750080166,DATA,0,2026-01-07 18:45:01,TOWER_031,2
2f1c3c6e-660f-40de-87c2-e958fdadca0d,+94761963159,+94784502008,VOICE,273,2026-01-07 05:13:01,TOWER_026,4
4cedba56-eeab-47e5-9077-89f860ec4da1,+94766823292,+94782063485,SMS,0,2026-01-07 02:42:01,TOWER_026,4
a905227f-75fe-4deb-95bd-c3e9338ca593,+94790106942,+94722510541,VOICE,993,2026-01-07 15:17:01,TOWER_034,5
a718897a-490e-48e0-9e35-d7e606c636cd,+94757279131,+94749858364,VOICE,1183,2026-01-07 09:05:01,TOWER_033,5
8d9e26be-51a0-4160-9da7-b875df3daa26,+94765798914,+94786703847,VOICE,526,2026-01-07 14:20:01,TOWER_027,5
3890c5dd-1772-4896-b56b-067108218724,+94745442454,+94713917233,DATA,0,2026-01-07 02:21:01,TOWER_038,4
1f5ded08-6733-494f-9dd6-e3299b0c8715,+94717250591,+94712492901,VOICE,17,2026-01-07 04:07:01,TOWER_049,5
4e0a2140-90aa-4f21-9ba5-2ab4a3a7f9e3,+94738680771,+94767108522,SMS,0,2026-01-06 22:44:01,TOWER_002,1
0c4732b6-ec0e-4463-8813-c269387a3080,+94749437188,+94795804480,VOICE,41,2026-01-07 17:58:01,TOWER_013,2
2737789a-29ed-4831-aaef-e65992a57f8e,+94730509673,+94746437417,DATA,0,2026-01-07 08:25:01,TOWER_004,3
d9599438-b3d8-48f5-a883-58183e15fad3,+94734542590,+94760905090,VOICE,43,2026-01-07 12:18:01,TOWER_046,3
42b383a8-a293-4046-9fbe-4240e79002c0,+94762830178,+94787335009,VOICE,258,2026-01-07 12:46:01,TOWER_032,5
ec5dcc2b-c3f2-4808-b281-43569ca679d9,+94761454993,+94759102244,DATA,0,2026-01-07 09:50:01,TOWER_013,4
58382c81-954d-4f4a-8b1a-25ac458f7cbd,+94786136771,+94771371334,DATA,0,2026-01-07 19:46:01,TOWER_012,5
56ca929b-cd68-4498-b525-a759db331f5c,+94720776580,+94765435764,DATA,0,2026-01-07 01:38:01,TOWER_013,3
7cbf826c-f691-4086-b97e-bd9a802be927,+94756124869,+94713578064,VOICE,432,2026-01-06 21:32:01,TOWER_020,5
6d5038f9-59d3-4a45-b025-1d4bd1a020a5,+94763752289,+94781648082,DATA,0,2026-01-07 08:52:01,TOWER_028,2
0ce3b252-9064-462a-92d9-0142a4618c48,+94743812671,+94731117653,VOICE,1020,2026-01-07 05:13:01,TOWER_022,2
50551d3b-3a5d-45fd-9eb4-81b66b24c44b,+94713654050,+94764327500,SMS,0,2026-01-07 16:57:01,TOWER_013,5
3c0ee00e-d24b-4b95-b1bd-b2ebc0401ded,+94764654098,+94772391963,DATA,0,2026-01-07 10:24:01,TOWER_024,2
561771db-65d1-4ede-bbd7-4a5ebc76fe0e,+94757254569,+94796528579,VOICE,133,2026-01-07 06:30:01,TOWER_017,4
6fdfe2d0-c75e-4051-818e-2c198b37e140,+94722878615,+94767798310,SMS,0,2026-01-07 15:48:01,TOWER_048,1
a419dd20-2d62-4630-99ce-a426fa3d9f93,+94715649432,+94729817193,SMS,0,2026-01-07 13:16:01,TOWER_015,4
36bec22b-20fb-4720-b52e-4d83e863b8aa,+94728302112,+94758806188,SMS,0,2026-01-07 00:08:01,TOWER_042,3
d0d0892d-5b78-4571-abda-867b3461c2a8,+94796249309,+94779328437,VOICE,524,2026-01-07 06:05:01,TOWER_021,2
9d0dfced-ca4b-4f16-b39d-8ce478b53d84,+94729228275,+94769500527,VOICE,647,2026-01-07 08:48:01,TOWER_016,4
e9cbda2a-4e23-4660-8899-750bfa8c10a7,+94783502275,+94719264260,SMS,0,2026-01-07 09:14:01,TOWER_007,1
435252ff-9141-49d3-8f5f-690480b6a8c1,+94736486623,+94715732685,VOICE,904,2026-01-07 07:33:01,TOWER_050,4
ce381472-fcc1-4e4e-8229-f43caa76c318,+94710608966,+94750861718,VOICE,677,2026-01-07 09:01:01,TOWER_040,3
22b3a916-2343-46e7-a7cc-b656b716e379,+94744996091,+94727138923,VOICE,1058,2026-01-07 19:41:01,TOWER_040,3
47b398c4-5988-4c64-afe9-a1eeabdd4b19,+94714656912,+94786854568,VOICE,703,2026-01-07 02:41:01,TOWER_012,1
3b68230b-0d9c-40be-ab46-adecbe7497d5,+94795791772,+94736691922,VOICE,1008,2026-01-07 20:42:01,TOWER_042,2
26dc61fb-6f08-41db-9f92-66e514fff235,+94768798452,+94771705763,VOICE,911,2026-01-07 19:20:01,TOWER_043,4
86ca9564-6295-4ca0-861c-c76a1dab486f,+94795803223,+94729919846,SMS,0,2026-01-06 23:11:01,TOWER_007,2
55f5cfcb-87b1-4c31-883c-50a25f246325,+94781416927,+94736115397,VOICE,520,2026-01-07 07:48:01,TOWER_004,3
2c3f7d05-dc7d-4954-90a2-bc7d3d65e327,+94719380895,+94728679150,VOICE,476,2026-01-07 03:37:01,TOWER_024,1
e2191668-f806-4b0b-be83-d65e206c48f3,+94770173213,+94793258002,VOICE,397,2026-01-07 13:01:01,TOWER_023,1
e650f420-0d4f-41c3-ab70-b5b602334cfc,+94783647723,+94751596764,VOICE,507,2026-01-07 03:47:01,TOWER_020,4
dc259141-e288-433b-bec2-d6d1595af339,+94733279371,+94759590879,VOICE,1010,2026-01-07 20:26:01,TOWER_008,5
8926cb4e-cdce-4e19-8eb2-676aa0aaafe0,+94775966065,+94734966427,VOICE,227,2026-01-06 22:05:01,TOWER_021,3
0a573624-3eab-482b-b049-ccf8ec5b2617,+94724398253,+94737230639,SMS,0,2026-01-07 18:59:01,TOWER_005,2
5bc4f36d-a622-4c61-a7cd-551a7ab530c4,+94747249312,+94755386295,SMS,0,2026-01-07 12:27:01,TOWER_044,1
5ed48dd7-d7d3-4fed-9c84-940249871aa3,+94732695644,+94776077895,DATA,0,2026-01-07 14:17:01,TOWER_020,4
623b26ca-8b42-4967-8562-49ffc5301f1d,+94731758305,+94764697144,VOICE,751,2026-01-07 16:15:01,TOWER_001,4
ef813127-11d1-4784-a762-ad162ebc748b,+94797092715,+94713136411,VOICE,938,2026-01-07 12:21:01,TOWER_037,3
d7446884-072c-46a1-8fde-7845dc1c6963,+94764829686,+94755753723,VOICE,671,2026-01-07 06:12:01,TOWER_031,5
25ea3008-79c2-40fb-9f03-b8d79d6c76a6,+94791520958,+94745303420,VOICE,11,2026-01-06 22:50:01,TOWER_025,3
be8030ad-7927-4066-a805-7cc823cbb17e,+94768395702,+94742858205,SMS,0,2026-01-07 18:05:01,TOWER_044,1
6ae88aa9-14b6-4e9f-8cc7-b243ecd47dfb,+94751470787,+94748391873,VOICE,1013,2026-01-07 04:16:01,TOWER_001,3
11dad70b-5759-4c49-830b-88a2fc857637,+94727068723,+94712783289,VOICE,360,2026-01-07 11:00:01,TOWER_001,3
d3f18583-a2a5-48ef-85b5-ef818b23ae6c,+94797822522,+94719703172,VOICE,1100,2026-01-07 09:00:01,TOWER_046,5
68be13a6-117b-4ae1-88b8-7725a07b8535,+94753405250,+94796163422,VOICE,879,2026-01-07 20:37:01,TOWER_024,5
1698fb39-98da-461e-8369-67d3b8aba775,+94711118634,+94759158739,VOICE,1183,2026-01-07 16:14:01,TOWER_021,3
482cad5b-27ff-4ec5-8206-517d2840cbea,+94735942682,+94768268547,VOICE,721,2026-01-07 09:43:01,TOWER_042,1
464ae1d5-0a29-4ef5-8d89-9afcbb1e1b9d,+94735433221,+94750342113,VOICE,95,2026-01-07 09:25:01,TOWER_005,5
ba2fd43d-daae-41ea-9382-9721eaef21b7,+94766239771,+94720360509,DATA,0,2026-01-06 22:52:01,TOWER_026,4
17034100-3c67-477a-811a-124b20f92142,+94719983147,+94737391916,DATA,0,2026-01-07 18:26:01,TOWER_045,4
76ffbe93-dbc5-41e1-a215-aaeb989775d7,+94722600952,+94752351290,SMS,0,2026-01-07 05:11:01,TOWER_021,1
81bfe7af-e0b8-4eed-9695-5e79c12e4db2,+94747780287,+94755225803,DATA,0,2026-01-07 00:19:01,TOWER_037,5
87d39a32-c378-435c-8d62-fedccc3d8fca,+94757477435,+94775455721,VOICE,125,2026-01-07 05:18:01,TOWER_014,3
982a9823-2fd8-4690-81a2-176985634701,+94781595828,+94796250758,VOICE,187,2026-01-07 05:42:01,TOWER_011,3
2bc3db2b-102a-44e9-b9c9-9dc6c6c02030,+94751356774,+94779147863,DATA,0,2026-01-07 05:39:01,TOWER_040,2
beaaafa6-aed4-4878-9154-355be145a8f0,+94777016384,+94734176867,VOICE,894,2026-01-07 01:25:01,TOWER_038,3
482dee28-0d2b-4da4-b955-7b9c45d1a9e8,+94786164365,+94739352651,VOICE,553,2026-01-06 22:02:01,TOWER_001,4
e2f6050f-d4ca-4d81-819b-0259469dd5d4,+94726005602,+94781052941,DATA,0,2026-01-07 12:05:01,TOWER_042,2
0fafdcbf-955e-430f-b5d5-39582a8d03f8,+94740581998,+94780844305,VOICE,758,2026-01-07 05:11:01,TOWER_035,5
180756a3-9560-4105-9abf-a2e6ce79ca81,+94793289521,+94729598263,DATA,0,2026-01-06 23:04:01,TOWER_043,4
6f81b038-3d20-403a-8fb1-8cb24a330aec,+94777628790,+94758386565,VOICE,1006,2026-01-07 00:03:01,TOWER_034,5
127a74c6-b887-4fd3-b30f-a33146e8a7d6,+94736795065,+94754208794,SMS,0,2026-01-07 17:17:01,TOWER_026,1
056bc117-1fc2-4237-9e3e-3002db98ba4b,+94792603344,+94763367849,VOICE,790,2026-01-07 19:56:01,TOWER_047,5
aea48d35-dd3c-410d-9807-9dc5b1e4ccb0,+94760754114,+94721703545,VOICE,144,2026-01-07 12:40:01,TOWER_019,1
6230d19f-3624-45b9-ac62-a532771162c3,+94757918273,+94768878944,SMS,0,2026-01-07 14:10:01,TOWER_046,4
b972e86f-163e-46b1-bd35-fba9ff2fd4ff,+94739834775,+94783243404,VOICE,783,2026-01-07 17:11:01,TOWER_010,5
85369353-5539-4872-9433-9b631f719704,+94739231604,+94769587979,DATA,0,2026-01-06 23:50:01,TOWER_029,4
b6c3024c-df10-4a21-bd82-bd5a9a7cbf38,+94757239163,+94718395696,DATA,0,2026-01-07 14:54:01,TOWER_019,1
35c30fa3-28a3-4507-bbba-1c1bd9fa3950,+94788507642,+94724926989,SMS,0,2026-01-07 21:08:01,TOWER_038,5
f19585f9-9f1c-435c-b8fe-50fea3a2e965,+94757798386,+94789975141,VOICE,968,2026-01-07 20:01:01,TOWER_030,5
cf99a70c-21fd-4c4a-838f-8328f74661b7,+94745328675,+94763892013,DATA,0,2026-01-07 19:28:01,TOWER_021,3
3ea24411-9e8c-4662-8809-7f57af2fefc0,+94747164144,+94718498329,VOICE,860,2026-01-07 03:56:01,TOWER_007,5
a9011fb4-3388-4e77-917b-d8a40e398094,+94755088936,+94796412706,VOICE,1152,2026-01-07 03:18:01,TOWER_042,3
fb7527dd-e21c-433a-83e7-4ba8bb9b0266,+94711381633,+94725677169,SMS,0,2026-01-07 05:22:01,TOWER_029,3
21075d7c-2b7d-4928-8d97-e78d7447209b,+94792681768,+94758284054,VOICE,442,2026-01-07 08:32:01,TOWER_002,1
5a8ee7f0-9848-4c2a-881e-f97545054630,+94798694441,+94733178537,VOICE,916,2026-01-07 00:35:01,TOWER_009,3
38785681-185a-4dc7-a071-a0ae47e036df,+94736498995,+94768237558,VOICE,115,2026-01-07 14:37:01,TOWER_032,5
c1d09956-b0f0-4625-8f69-173ba423b3a6,+94766522690,+94781480859,VOICE,1027,2026-01-07 08:53:01,TOWER_033,1
